Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1025272,11-Jan-18,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,N/A
1022067,7-Jan-18,Alabama,Union Springs,US-29,1,5,N/A
1022055,7-Jan-18,Florida,Plantation,5225 W Broward Blvd,0,4,N/A
1021788,5-Jan-18,Mississippi,Hattiesburg,6168 US 49,0,6,N/A
1020574,4-Jan-18,Arkansas,Brinkley,615 W 6th St,1,3,N/A
1018295,1-Jan-18,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,N/A
1017372,31-Dec-17,Colorado,Littleton (Highlands Ranch),3404 E County Line Rd,2,6,N/A
1017422,31-Dec-17,Illinois,Chicago,2335 Howard St,0,4,N/A
1018118,31-Dec-17,New Jersey,Long Branch,635 Wall St,4,0,N/A
1015666,27-Dec-17,Nevada,Las Vegas,3750 E Bonanza Rd,2,2,N/A
1015336,26-Dec-17,Florida,Miami,NW 18th Ave and 86th Ter,0,5,N/A
1013983,24-Dec-17,Mississippi,Vicksburg,1111 Mulberry Street,0,5,N/A
1014052,24-Dec-17,Alabama,Troy,100 block of Chapman St,1,4,N/A
1014971,23-Dec-17,Louisiana,Eunice,100 block of City Avenue,1,3,N/A
1013377,23-Dec-17,Alabama,Birmingham,3rd Ave N and 9th St N,0,4,N/A
1011953,21-Dec-17,Pennsylvania,Philadelphia,6600 block of Dorel St,1,3,N/A
1012704,21-Dec-17,Louisiana,Lafayette,1500 block of N University Avenue,0,4,N/A
1009629,16-Dec-17,Mississippi,Mc Cool (Mccool),Ferguson Rd,0,4,N/A
1008310,15-Dec-17,California,Pacoima,13041 Jouett Street,0,5,N/A
1007054,13-Dec-17,Ohio,Columbus,200 block of E Barthman Ave,1,3,N/A
1006150,12-Dec-17,Kentucky,Louisville,17th and Gallagher Streets,0,4,N/A
1006446,12-Dec-17,Texas,Garland,1301 Rivercrest Ln,0,4,N/A
1004454,9-Dec-17,Massachusetts,Boston,Proctor St,0,4,N/A
1002514,6-Dec-17,Illinois,Chicago,4620 N Broadway,0,4,N/A
1001566,4-Dec-17,Pennsylvania,Pittsburgh,7200 block of Everton St,2,2,N/A
1000479,3-Dec-17,Tennessee,Memphis,656 Marshall Ave,1,3,N/A
999969,2-Dec-17,Michigan,Detroit,5200 Woodward Avenue,0,4,N/A
998843,30-Nov-17,Michigan,Detroit,11000 block of Gunston,1,4,N/A
